CMDLINE /home/vkumar/work/personal/vhere/vhereapp/venv/bin/python3 main.py
MEM 96.535156 1601837820.0406
MEM 96.535156 1601837820.1415
MEM 96.535156 1601837820.2423
MEM 96.535156 1601837820.3431
MEM 96.535156 1601837820.4434
MEM 96.535156 1601837820.5443
MEM 96.535156 1601837820.6451
MEM 96.535156 1601837820.7459
MEM 96.535156 1601837820.8468
MEM 96.535156 1601837820.9472
MEM 96.535156 1601837821.0481
MEM 96.535156 1601837821.1486
MEM 96.535156 1601837821.2495
MEM 96.535156 1601837821.3505
MEM 96.535156 1601837821.4513
MEM 96.535156 1601837821.5523
MEM 96.535156 1601837821.6531
MEM 96.535156 1601837821.7539
MEM 96.535156 1601837821.8546
MEM 96.535156 1601837821.9557
MEM 96.535156 1601837822.0565
MEM 96.535156 1601837822.1571
MEM 96.535156 1601837822.2582
MEM 96.535156 1601837822.3589
MEM 96.535156 1601837822.4593
MEM 96.535156 1601837822.5598
MEM 96.535156 1601837822.6605
MEM 96.535156 1601837822.7611
MEM 96.535156 1601837822.8619
MEM 96.535156 1601837822.9626
MEM 96.535156 1601837823.0635
MEM 96.535156 1601837823.1645
MEM 96.535156 1601837823.2652
MEM 96.535156 1601837823.3658
MEM 96.535156 1601837823.4662
MEM 96.535156 1601837823.5667
MEM 96.535156 1601837823.6671
MEM 96.535156 1601837823.7679
MEM 96.535156 1601837823.8686
MEM 96.535156 1601837823.9693
MEM 96.535156 1601837824.0701
MEM 96.535156 1601837824.1709
MEM 96.535156 1601837824.2718
MEM 96.535156 1601837824.3727
MEM 96.535156 1601837824.4735
MEM 96.535156 1601837824.5743
MEM 96.535156 1601837824.6752
MEM 96.535156 1601837824.7762
MEM 96.535156 1601837824.8769
MEM 96.535156 1601837824.9774
MEM 96.535156 1601837825.0782
MEM 96.535156 1601837825.1789
MEM 96.535156 1601837825.2800
MEM 96.535156 1601837825.3803
MEM 96.535156 1601837825.4811
MEM 96.535156 1601837825.5818
MEM 96.535156 1601837825.6826
MEM 96.535156 1601837825.7835
MEM 96.535156 1601837825.8844
MEM 96.535156 1601837825.9851
MEM 96.535156 1601837826.0860
MEM 96.535156 1601837826.1865
MEM 96.535156 1601837826.2876
MEM 96.535156 1601837826.3881
MEM 96.535156 1601837826.4887
MEM 96.535156 1601837826.5896
MEM 96.535156 1601837826.6901
MEM 96.535156 1601837826.7909
MEM 96.535156 1601837826.8916
MEM 96.535156 1601837826.9920
MEM 96.535156 1601837827.0923
MEM 96.535156 1601837827.1927
MEM 96.535156 1601837827.2940
MEM 96.535156 1601837827.3943
MEM 96.535156 1601837827.4956
MEM 96.535156 1601837827.5960
MEM 96.535156 1601837827.6967
MEM 96.535156 1601837827.7975
MEM 96.535156 1601837827.8982
MEM 96.535156 1601837827.9990
MEM 96.535156 1601837828.0993
MEM 96.535156 1601837828.1996
MEM 96.535156 1601837828.3005
MEM 96.535156 1601837828.4014
MEM 96.535156 1601837828.5021
MEM 96.535156 1601837828.6032
MEM 96.535156 1601837828.7043
MEM 96.535156 1601837828.8050
MEM 96.535156 1601837828.9057
MEM 96.535156 1601837829.0064
MEM 96.535156 1601837829.1073
MEM 96.535156 1601837829.2077
MEM 96.535156 1601837829.3084
MEM 96.535156 1601837829.4091
MEM 96.535156 1601837829.5100
MEM 96.535156 1601837829.6109
MEM 96.535156 1601837829.7116
MEM 96.535156 1601837829.8124
MEM 96.535156 1601837829.9132
MEM 96.535156 1601837830.0141
MEM 96.535156 1601837830.1150
MEM 96.535156 1601837830.2159
MEM 96.535156 1601837830.3168
MEM 96.535156 1601837830.4176
MEM 96.535156 1601837830.5184
MEM 96.535156 1601837830.6192
MEM 96.535156 1601837830.7198
MEM 96.535156 1601837830.8208
MEM 96.535156 1601837830.9212
MEM 96.535156 1601837831.0215
MEM 96.535156 1601837831.1218
MEM 96.535156 1601837831.2223
MEM 96.535156 1601837831.3228
MEM 96.535156 1601837831.4232
MEM 96.535156 1601837831.5241
MEM 96.535156 1601837831.6248
MEM 96.535156 1601837831.7255
MEM 96.535156 1601837831.8260
MEM 96.535156 1601837831.9267
MEM 96.535156 1601837832.0275
MEM 96.535156 1601837832.1280
MEM 96.535156 1601837832.2284
MEM 96.535156 1601837832.3287
MEM 96.535156 1601837832.4292
MEM 96.535156 1601837832.5305
MEM 96.535156 1601837832.6308
MEM 96.535156 1601837832.7312
MEM 96.535156 1601837832.8316
MEM 96.535156 1601837832.9320
MEM 96.535156 1601837833.0324
MEM 96.535156 1601837833.1329
MEM 96.535156 1601837833.2333
MEM 96.535156 1601837833.3340
MEM 96.535156 1601837833.4344
MEM 96.535156 1601837833.5351
MEM 96.535156 1601837833.6360
MEM 96.535156 1601837833.7365
MEM 96.535156 1601837833.8371
MEM 96.535156 1601837833.9378
MEM 96.535156 1601837834.0386
MEM 96.535156 1601837834.1394
MEM 96.535156 1601837834.2403
MEM 96.535156 1601837834.3411
MEM 96.535156 1601837834.4418
MEM 96.535156 1601837834.5427
MEM 96.535156 1601837834.6434
MEM 96.535156 1601837834.7438
MEM 96.535156 1601837834.8446
MEM 96.535156 1601837834.9450
MEM 96.535156 1601837835.0455
MEM 96.535156 1601837835.1458
MEM 96.535156 1601837835.2461
MEM 96.535156 1601837835.3468
MEM 96.535156 1601837835.4477
MEM 96.535156 1601837835.5485
MEM 96.535156 1601837835.6490
MEM 96.535156 1601837835.7497
MEM 96.535156 1601837835.8507
MEM 96.535156 1601837835.9511
MEM 96.535156 1601837836.0518
MEM 96.535156 1601837836.1526
MEM 96.535156 1601837836.2533
MEM 96.535156 1601837836.3540
MEM 96.535156 1601837836.4550
MEM 96.535156 1601837836.5557
MEM 96.535156 1601837836.6566
MEM 96.535156 1601837836.7572
MEM 96.535156 1601837836.8576
MEM 96.535156 1601837836.9583
MEM 96.535156 1601837837.0592
MEM 96.535156 1601837837.1599
MEM 96.535156 1601837837.2607
MEM 96.535156 1601837837.3616
MEM 96.535156 1601837837.4624
MEM 96.535156 1601837837.5632
MEM 96.535156 1601837837.6642
MEM 96.535156 1601837837.7651
MEM 96.535156 1601837837.8658
MEM 96.535156 1601837837.9667
MEM 96.535156 1601837838.0676
MEM 96.535156 1601837838.1683
MEM 96.535156 1601837838.2690
MEM 96.535156 1601837838.3698
MEM 96.535156 1601837838.4706
MEM 96.535156 1601837838.5713
MEM 96.535156 1601837838.6721
MEM 96.535156 1601837838.7729
MEM 96.535156 1601837838.8736
MEM 96.535156 1601837838.9745
MEM 96.535156 1601837839.0752
MEM 96.535156 1601837839.1760
MEM 96.535156 1601837839.2769
MEM 96.535156 1601837839.3778
MEM 96.535156 1601837839.4786
MEM 96.535156 1601837839.5795
MEM 96.535156 1601837839.6805
MEM 96.535156 1601837839.7813
MEM 96.535156 1601837839.8821
MEM 96.535156 1601837839.9828
MEM 96.535156 1601837840.0836
MEM 96.535156 1601837840.1843
MEM 96.535156 1601837840.2852
MEM 96.535156 1601837840.3860
MEM 96.535156 1601837840.4870
MEM 96.535156 1601837840.5879
MEM 96.535156 1601837840.6887
MEM 96.535156 1601837840.7893
MEM 96.535156 1601837840.8899
MEM 96.535156 1601837840.9904
MEM 96.535156 1601837841.0913
MEM 96.535156 1601837841.1922
MEM 96.535156 1601837841.2930
MEM 96.535156 1601837841.3942
MEM 96.535156 1601837841.4945
MEM 96.535156 1601837841.5949
MEM 96.535156 1601837841.6953
MEM 96.535156 1601837841.7961
MEM 96.535156 1601837841.8965
MEM 96.535156 1601837841.9970
MEM 96.535156 1601837842.0973
MEM 96.535156 1601837842.1977
MEM 96.535156 1601837842.2982
MEM 96.535156 1601837842.3988
MEM 96.535156 1601837842.4993
MEM 96.535156 1601837842.6002
MEM 96.535156 1601837842.7006
MEM 96.535156 1601837842.8013
MEM 96.535156 1601837842.9018
MEM 96.535156 1601837843.0026
MEM 96.535156 1601837843.1032
MEM 96.535156 1601837843.2039
MEM 96.535156 1601837843.3048
MEM 96.535156 1601837843.4056
MEM 96.535156 1601837843.5064
MEM 96.535156 1601837843.6073
MEM 96.535156 1601837843.7080
MEM 96.535156 1601837843.8089
MEM 96.535156 1601837843.9096
MEM 96.535156 1601837844.0106
MEM 96.535156 1601837844.1115
MEM 96.535156 1601837844.2122
MEM 96.535156 1601837844.3129
MEM 96.535156 1601837844.4137
MEM 96.535156 1601837844.5146
MEM 96.535156 1601837844.6155
MEM 96.535156 1601837844.7164
MEM 96.535156 1601837844.8172
MEM 96.535156 1601837844.9179
MEM 96.535156 1601837845.0187
MEM 96.535156 1601837845.1193
MEM 96.535156 1601837845.2200
MEM 96.535156 1601837845.3208
MEM 96.535156 1601837845.4216
MEM 96.535156 1601837845.5225
MEM 96.535156 1601837845.6233
MEM 96.535156 1601837845.7241
MEM 96.535156 1601837845.8249
MEM 96.535156 1601837845.9257
MEM 96.535156 1601837846.0266
MEM 96.535156 1601837846.1272
MEM 96.535156 1601837846.2278
MEM 96.535156 1601837846.3286
MEM 96.535156 1601837846.4293
MEM 96.535156 1601837846.5302
MEM 96.535156 1601837846.6310
MEM 96.535156 1601837846.7319
MEM 96.535156 1601837846.8327
MEM 96.535156 1601837846.9334
MEM 96.535156 1601837847.0343
MEM 96.535156 1601837847.1351
MEM 96.535156 1601837847.2359
MEM 96.535156 1601837847.3367
MEM 96.535156 1601837847.4375
MEM 96.535156 1601837847.5383
MEM 96.535156 1601837847.6392
MEM 96.535156 1601837847.7400
MEM 96.535156 1601837847.8409
MEM 96.535156 1601837847.9418
MEM 96.535156 1601837848.0423
MEM 96.535156 1601837848.1431
MEM 96.535156 1601837848.2439
MEM 96.535156 1601837848.3448
MEM 96.535156 1601837848.4457
MEM 96.535156 1601837848.5467
MEM 96.535156 1601837848.6475
MEM 96.535156 1601837848.7485
MEM 96.535156 1601837848.8492
MEM 96.535156 1601837848.9500
MEM 96.535156 1601837849.0505
MEM 96.535156 1601837849.1512
MEM 96.535156 1601837849.2519
MEM 96.535156 1601837849.3527
MEM 96.535156 1601837849.4535
MEM 96.535156 1601837849.5543
MEM 96.535156 1601837849.6549
MEM 96.535156 1601837849.7558
MEM 96.535156 1601837849.8566
MEM 96.535156 1601837849.9574
MEM 96.535156 1601837850.0581
MEM 96.535156 1601837850.1589
MEM 96.535156 1601837850.2593
MEM 96.535156 1601837850.3602
MEM 96.535156 1601837850.4611
MEM 96.535156 1601837850.5621
MEM 96.535156 1601837850.6630
MEM 96.535156 1601837850.7639
MEM 96.535156 1601837850.8647
MEM 96.535156 1601837850.9653
MEM 96.535156 1601837851.0658
MEM 96.535156 1601837851.1666
MEM 96.535156 1601837851.2672
MEM 96.535156 1601837851.3679
MEM 96.535156 1601837851.4688
MEM 96.535156 1601837851.5694
MEM 96.535156 1601837851.6702
MEM 96.535156 1601837851.7711
MEM 96.535156 1601837851.8720
MEM 96.535156 1601837851.9729
MEM 96.535156 1601837852.0737
MEM 96.535156 1601837852.1745
MEM 96.535156 1601837852.2749
MEM 96.535156 1601837852.3756
MEM 96.535156 1601837852.4766
MEM 96.535156 1601837852.5775
MEM 96.535156 1601837852.6784
MEM 96.535156 1601837852.7792
MEM 96.535156 1601837852.8799
MEM 96.535156 1601837852.9808
MEM 96.535156 1601837853.0817
MEM 96.535156 1601837853.1827
MEM 96.535156 1601837853.2834
MEM 96.535156 1601837853.3841
MEM 96.535156 1601837853.4848
MEM 96.535156 1601837853.5856
MEM 96.535156 1601837853.6863
MEM 96.535156 1601837853.7870
MEM 96.535156 1601837853.8879
MEM 96.535156 1601837853.9888
MEM 96.535156 1601837854.0895
MEM 96.535156 1601837854.1904
MEM 96.535156 1601837854.2913
MEM 96.535156 1601837854.3922
MEM 96.535156 1601837854.4928
MEM 96.535156 1601837854.5936
MEM 96.535156 1601837854.6943
MEM 96.535156 1601837854.7950
MEM 96.535156 1601837854.8959
MEM 96.535156 1601837854.9968
MEM 96.535156 1601837855.0975
MEM 96.535156 1601837855.1984
MEM 96.535156 1601837855.2988
MEM 96.535156 1601837855.3997
MEM 96.535156 1601837855.5002
MEM 96.535156 1601837855.6009
MEM 96.535156 1601837855.7013
MEM 96.535156 1601837855.8021
MEM 96.535156 1601837855.9028
MEM 96.535156 1601837856.0035
MEM 96.535156 1601837856.1041
MEM 96.535156 1601837856.2045
MEM 96.535156 1601837856.3049
MEM 96.535156 1601837856.4052
MEM 96.535156 1601837856.5056
MEM 96.535156 1601837856.6062
MEM 96.535156 1601837856.7066
MEM 96.535156 1601837856.8073
MEM 96.535156 1601837856.9080
MEM 96.535156 1601837857.0089
MEM 96.535156 1601837857.1097
MEM 96.535156 1601837857.2104
MEM 96.535156 1601837857.3111
MEM 96.535156 1601837857.4120
MEM 96.535156 1601837857.5129
MEM 96.535156 1601837857.6137
MEM 96.535156 1601837857.7146
MEM 96.535156 1601837857.8154
MEM 96.535156 1601837857.9165
MEM 96.535156 1601837858.0173
MEM 96.535156 1601837858.1181
MEM 96.535156 1601837858.2189
MEM 96.535156 1601837858.3193
MEM 96.535156 1601837858.4200
MEM 96.535156 1601837858.5209
MEM 96.535156 1601837858.6217
MEM 96.535156 1601837858.7225
MEM 96.535156 1601837858.8234
MEM 96.535156 1601837858.9243
MEM 96.535156 1601837859.0250
MEM 96.535156 1601837859.1257
MEM 96.535156 1601837859.2264
MEM 96.535156 1601837859.3272
MEM 96.535156 1601837859.4280
MEM 96.535156 1601837859.5288
MEM 96.535156 1601837859.6296
MEM 96.535156 1601837859.7305
MEM 96.535156 1601837859.8313
MEM 96.535156 1601837859.9323
MEM 96.535156 1601837860.0330
MEM 96.535156 1601837860.1339
MEM 96.535156 1601837860.2349
MEM 96.535156 1601837860.3357
MEM 96.535156 1601837860.4367
MEM 96.535156 1601837860.5376
MEM 96.535156 1601837860.6384
MEM 96.535156 1601837860.7391
MEM 96.535156 1601837860.8399
MEM 96.535156 1601837860.9406
MEM 96.535156 1601837861.0413
MEM 96.535156 1601837861.1418
MEM 96.535156 1601837861.2425
MEM 96.535156 1601837861.3430
MEM 96.535156 1601837861.4434
MEM 96.535156 1601837861.5438
MEM 96.535156 1601837861.6444
MEM 96.535156 1601837861.7448
MEM 96.535156 1601837861.8455
MEM 96.535156 1601837861.9462
MEM 96.535156 1601837862.0469
MEM 96.535156 1601837862.1473
MEM 96.535156 1601837862.2476
MEM 96.535156 1601837862.3480
MEM 96.535156 1601837862.4484
MEM 96.535156 1601837862.5487
MEM 96.535156 1601837862.6493
MEM 96.535156 1601837862.7499
MEM 96.535156 1601837862.8503
MEM 96.535156 1601837862.9511
MEM 96.535156 1601837863.0519
MEM 96.535156 1601837863.1527
MEM 96.535156 1601837863.2531
MEM 96.535156 1601837863.3537
MEM 96.535156 1601837863.4544
MEM 96.535156 1601837863.5553
MEM 96.535156 1601837863.6562
MEM 96.535156 1601837863.7565
MEM 96.535156 1601837863.8572
MEM 96.535156 1601837863.9579
MEM 96.535156 1601837864.0585
MEM 96.535156 1601837864.1592
MEM 96.535156 1601837864.2596
MEM 96.535156 1601837864.3600
MEM 96.535156 1601837864.4608
MEM 96.535156 1601837864.5615
MEM 96.535156 1601837864.6622
MEM 96.535156 1601837864.7631
MEM 96.535156 1601837864.8643
MEM 96.535156 1601837864.9652
MEM 96.535156 1601837865.0661
MEM 96.535156 1601837865.1669
MEM 96.535156 1601837865.2677
MEM 96.535156 1601837865.3685
MEM 96.535156 1601837865.4694
MEM 96.535156 1601837865.5702
MEM 96.535156 1601837865.6709
MEM 96.535156 1601837865.7717
MEM 96.535156 1601837865.8724
MEM 96.535156 1601837865.9729
MEM 96.535156 1601837866.0737
MEM 96.535156 1601837866.1741
MEM 96.535156 1601837866.2744
MEM 96.535156 1601837866.3751
MEM 96.535156 1601837866.4757
MEM 96.535156 1601837866.5764
MEM 96.535156 1601837866.6769
MEM 96.535156 1601837866.7775
MEM 96.535156 1601837866.8783
MEM 96.535156 1601837866.9792
MEM 96.535156 1601837867.0800
MEM 96.535156 1601837867.1808
MEM 96.535156 1601837867.2815
MEM 96.535156 1601837867.3823
MEM 96.535156 1601837867.4831
MEM 96.535156 1601837867.5840
MEM 96.535156 1601837867.6852
MEM 96.535156 1601837867.7860
MEM 96.535156 1601837867.8867
MEM 96.535156 1601837867.9877
MEM 96.535156 1601837868.0886
MEM 96.535156 1601837868.1895
MEM 96.535156 1601837868.2903
MEM 96.535156 1601837868.3912
MEM 96.535156 1601837868.4921
MEM 96.535156 1601837868.5930
MEM 96.535156 1601837868.6937
MEM 96.535156 1601837868.7946
MEM 96.535156 1601837868.8955
MEM 96.535156 1601837868.9964
MEM 96.535156 1601837869.0973
MEM 96.535156 1601837869.1982
MEM 96.535156 1601837869.2988
MEM 96.535156 1601837869.3993
MEM 96.535156 1601837869.4997
MEM 96.535156 1601837869.6004
MEM 96.535156 1601837869.7012
MEM 96.535156 1601837869.8021
MEM 96.535156 1601837869.9030
MEM 96.535156 1601837870.0039
MEM 96.535156 1601837870.1048
MEM 96.535156 1601837870.2056
MEM 96.535156 1601837870.3060
MEM 96.535156 1601837870.4067
MEM 96.535156 1601837870.5077
MEM 96.535156 1601837870.6081
MEM 96.535156 1601837870.7084
MEM 96.535156 1601837870.8088
MEM 96.535156 1601837870.9096
MEM 96.535156 1601837871.0105
MEM 96.535156 1601837871.1109
MEM 96.535156 1601837871.2115
MEM 96.535156 1601837871.3121
MEM 96.535156 1601837871.4127
MEM 96.535156 1601837871.5135
MEM 96.535156 1601837871.6140
MEM 96.535156 1601837871.7144
MEM 96.535156 1601837871.8152
MEM 96.535156 1601837871.9158
MEM 96.535156 1601837872.0162
MEM 96.535156 1601837872.1165
MEM 96.535156 1601837872.2168
MEM 96.535156 1601837872.3174
MEM 96.535156 1601837872.4180
MEM 96.535156 1601837872.5187
MEM 96.535156 1601837872.6195
MEM 96.535156 1601837872.7204
MEM 96.535156 1601837872.8209
MEM 96.535156 1601837872.9217
MEM 96.535156 1601837873.0225
MEM 96.535156 1601837873.1233
MEM 96.535156 1601837873.2238
MEM 96.535156 1601837873.3242
MEM 96.535156 1601837873.4250
MEM 96.535156 1601837873.5259
MEM 96.535156 1601837873.6266
MEM 96.535156 1601837873.7274
MEM 96.535156 1601837873.8281
MEM 96.535156 1601837873.9288
MEM 96.535156 1601837874.0295
MEM 96.535156 1601837874.1304
MEM 96.535156 1601837874.2313
MEM 96.535156 1601837874.3320
MEM 96.535156 1601837874.4329
MEM 96.535156 1601837874.5337
MEM 96.535156 1601837874.6342
MEM 96.535156 1601837874.7350
MEM 96.535156 1601837874.8358
MEM 96.535156 1601837874.9367
MEM 96.535156 1601837875.0375
MEM 96.535156 1601837875.1383
MEM 96.535156 1601837875.2393
MEM 96.535156 1601837875.3397
MEM 96.535156 1601837875.4405
MEM 96.535156 1601837875.5413
MEM 96.535156 1601837875.6422
MEM 96.535156 1601837875.7429
MEM 96.535156 1601837875.8436
MEM 96.535156 1601837875.9444
MEM 96.535156 1601837876.0450
MEM 96.535156 1601837876.1458
MEM 96.535156 1601837876.2465
MEM 96.535156 1601837876.3471
MEM 96.535156 1601837876.4476
MEM 96.535156 1601837876.5480
MEM 96.535156 1601837876.6483
MEM 96.535156 1601837876.7486
MEM 96.535156 1601837876.8489
MEM 96.535156 1601837876.9493
MEM 96.535156 1601837877.0497
MEM 96.535156 1601837877.1500
MEM 96.535156 1601837877.2504
MEM 96.535156 1601837877.3507
MEM 96.535156 1601837877.4511
MEM 96.535156 1601837877.5518
MEM 96.535156 1601837877.6523
MEM 96.535156 1601837877.7526
MEM 96.535156 1601837877.8529
MEM 96.535156 1601837877.9536
MEM 96.535156 1601837878.0544
MEM 96.535156 1601837878.1550
MEM 96.535156 1601837878.2554
MEM 96.535156 1601837878.3559
MEM 96.535156 1601837878.4569
MEM 96.535156 1601837878.5577
MEM 96.535156 1601837878.6584
MEM 96.535156 1601837878.7591
MEM 96.535156 1601837878.8599
MEM 96.535156 1601837878.9606
MEM 96.535156 1601837879.0614
MEM 96.535156 1601837879.1622
MEM 96.535156 1601837879.2629
MEM 96.535156 1601837879.3637
MEM 96.535156 1601837879.4646
MEM 96.535156 1601837879.5654
MEM 96.535156 1601837879.6661
MEM 96.535156 1601837879.7669
MEM 96.535156 1601837879.8677
MEM 96.535156 1601837879.9685
MEM 96.535156 1601837880.0695
MEM 96.535156 1601837880.1703
MEM 96.535156 1601837880.2710
MEM 96.535156 1601837880.3718
MEM 96.535156 1601837880.4726
MEM 96.535156 1601837880.5734
MEM 96.535156 1601837880.6742
MEM 96.535156 1601837880.7749
MEM 96.535156 1601837880.8755
MEM 96.535156 1601837880.9761
MEM 96.535156 1601837881.0769
MEM 96.535156 1601837881.1777
MEM 96.535156 1601837881.2784
MEM 96.535156 1601837881.3789
MEM 96.535156 1601837881.4797
MEM 96.535156 1601837881.5806
MEM 96.535156 1601837881.6814
MEM 96.535156 1601837881.7823
MEM 96.535156 1601837881.8832
MEM 96.535156 1601837881.9840
MEM 96.535156 1601837882.0849
MEM 96.535156 1601837882.1857
MEM 96.535156 1601837882.2865
MEM 96.535156 1601837882.3873
MEM 96.535156 1601837882.4881
MEM 96.535156 1601837882.5886
MEM 96.535156 1601837882.6893
MEM 96.535156 1601837882.7902
MEM 96.535156 1601837882.8909
MEM 96.535156 1601837882.9918
MEM 96.535156 1601837883.0925
MEM 96.535156 1601837883.1929
MEM 96.535156 1601837883.2932
MEM 96.535156 1601837883.3936
MEM 96.535156 1601837883.4940
MEM 96.535156 1601837883.5946
MEM 96.535156 1601837883.6954
MEM 96.535156 1601837883.7963
MEM 96.535156 1601837883.8971
MEM 96.535156 1601837883.9978
MEM 96.535156 1601837884.0982
MEM 96.535156 1601837884.1991
MEM 96.535156 1601837884.2994
MEM 96.535156 1601837884.3999
MEM 96.535156 1601837884.5007
MEM 96.535156 1601837884.6015
MEM 96.535156 1601837884.7024
MEM 96.535156 1601837884.8033
MEM 96.535156 1601837884.9043
MEM 96.535156 1601837885.0049
MEM 96.535156 1601837885.1054
MEM 96.535156 1601837885.2062
MEM 96.535156 1601837885.3071
MEM 96.535156 1601837885.4079
MEM 96.535156 1601837885.5087
MEM 96.535156 1601837885.6095
MEM 96.535156 1601837885.7104
MEM 96.535156 1601837885.8113
MEM 96.535156 1601837885.9119
MEM 96.535156 1601837886.0128
MEM 96.535156 1601837886.1135
MEM 96.535156 1601837886.2144
MEM 96.535156 1601837886.3152
MEM 96.535156 1601837886.4159
MEM 96.535156 1601837886.5167
MEM 96.535156 1601837886.6175
MEM 96.535156 1601837886.7183
MEM 96.535156 1601837886.8191
MEM 96.535156 1601837886.9200
MEM 96.535156 1601837887.0206
MEM 96.535156 1601837887.1209
MEM 96.535156 1601837887.2217
MEM 96.535156 1601837887.3225
MEM 96.535156 1601837887.4231
MEM 96.535156 1601837887.5236
MEM 96.535156 1601837887.6246
MEM 96.535156 1601837887.7253
MEM 96.535156 1601837887.8261
MEM 96.535156 1601837887.9266
MEM 96.535156 1601837888.0273
MEM 96.535156 1601837888.1281
MEM 96.535156 1601837888.2289
MEM 96.535156 1601837888.3297
MEM 96.535156 1601837888.4302
MEM 96.535156 1601837888.5309
MEM 96.535156 1601837888.6317
MEM 96.535156 1601837888.7325
MEM 96.535156 1601837888.8333
MEM 96.535156 1601837888.9343
MEM 96.535156 1601837889.0350
MEM 96.535156 1601837889.1361
MEM 96.535156 1601837889.2366
MEM 96.535156 1601837889.3374
MEM 96.535156 1601837889.4380
MEM 96.535156 1601837889.5388
MEM 96.535156 1601837889.6396
MEM 96.535156 1601837889.7406
MEM 96.535156 1601837889.8409
MEM 96.535156 1601837889.9412
MEM 96.535156 1601837890.0416
MEM 96.535156 1601837890.1419
MEM 96.535156 1601837890.2422
MEM 96.535156 1601837890.3427
MEM 96.535156 1601837890.4430
MEM 96.535156 1601837890.5433
MEM 96.535156 1601837890.6436
MEM 96.535156 1601837890.7442
MEM 96.535156 1601837890.8445
MEM 96.535156 1601837890.9449
MEM 96.535156 1601837891.0453
MEM 96.535156 1601837891.1456
MEM 96.535156 1601837891.2462
MEM 96.535156 1601837891.3466
MEM 96.535156 1601837891.4471
MEM 96.535156 1601837891.5474
MEM 96.535156 1601837891.6478
MEM 96.535156 1601837891.7481
MEM 96.535156 1601837891.8484
MEM 96.535156 1601837891.9491
MEM 96.535156 1601837892.0498
MEM 96.535156 1601837892.1506
MEM 96.535156 1601837892.2510
MEM 96.535156 1601837892.3518
MEM 96.535156 1601837892.4528
MEM 96.535156 1601837892.5537
MEM 96.535156 1601837892.6545
MEM 96.535156 1601837892.7553
MEM 96.535156 1601837892.8560
MEM 96.535156 1601837892.9567
MEM 96.535156 1601837893.0575
MEM 96.535156 1601837893.1585
MEM 96.535156 1601837893.2589
MEM 96.535156 1601837893.3598
MEM 96.535156 1601837893.4607
MEM 96.535156 1601837893.5615
MEM 96.535156 1601837893.6625
MEM 96.535156 1601837893.7632
MEM 96.535156 1601837893.8643
MEM 96.535156 1601837893.9650
MEM 96.535156 1601837894.0656
MEM 96.535156 1601837894.1662
MEM 96.535156 1601837894.2668
MEM 96.535156 1601837894.3676
MEM 96.535156 1601837894.4683
MEM 96.535156 1601837894.5691
MEM 96.535156 1601837894.6697
MEM 96.535156 1601837894.7704
MEM 96.535156 1601837894.8710
MEM 96.535156 1601837894.9719
MEM 96.535156 1601837895.0728
MEM 96.535156 1601837895.1737
MEM 96.535156 1601837895.2744
MEM 96.535156 1601837895.3753
MEM 96.535156 1601837895.4762
MEM 96.535156 1601837895.5772
MEM 96.535156 1601837895.6781
MEM 96.535156 1601837895.7791
MEM 96.535156 1601837895.8800
MEM 96.535156 1601837895.9809
MEM 96.535156 1601837896.0819
MEM 96.535156 1601837896.1828
MEM 96.535156 1601837896.2836
MEM 96.535156 1601837896.3845
MEM 96.535156 1601837896.4853
MEM 96.535156 1601837896.5863
MEM 96.535156 1601837896.6873
MEM 96.535156 1601837896.7884
MEM 96.535156 1601837896.8892
MEM 96.535156 1601837896.9897
MEM 96.535156 1601837897.0903
MEM 96.535156 1601837897.1909
MEM 96.535156 1601837897.2916
MEM 96.535156 1601837897.3924
MEM 96.535156 1601837897.4931
MEM 96.535156 1601837897.5937
MEM 96.535156 1601837897.6943
MEM 96.535156 1601837897.7951
MEM 96.535156 1601837897.8958
MEM 96.535156 1601837897.9968
MEM 96.535156 1601837898.0973
MEM 96.535156 1601837898.1980
MEM 96.535156 1601837898.2989
MEM 96.535156 1601837898.3997
MEM 96.535156 1601837898.5002
MEM 96.535156 1601837898.6011
MEM 96.535156 1601837898.7021
MEM 96.535156 1601837898.8027
MEM 96.535156 1601837898.9035
MEM 96.535156 1601837899.0046
MEM 96.535156 1601837899.1055
MEM 96.535156 1601837899.2064
MEM 96.535156 1601837899.3075
MEM 96.535156 1601837899.4081
MEM 96.535156 1601837899.5089
MEM 96.535156 1601837899.6099
MEM 96.535156 1601837899.7108
MEM 96.535156 1601837899.8116
MEM 96.535156 1601837899.9123
MEM 96.535156 1601837900.0131
MEM 96.535156 1601837900.1140
MEM 96.535156 1601837900.2147
MEM 96.535156 1601837900.3156
MEM 96.535156 1601837900.4166
MEM 96.535156 1601837900.5174
MEM 96.535156 1601837900.6178
MEM 96.535156 1601837900.7184
MEM 96.535156 1601837900.8192
MEM 96.535156 1601837900.9199
MEM 96.535156 1601837901.0202
MEM 96.535156 1601837901.1209
MEM 96.535156 1601837901.2218
MEM 96.535156 1601837901.3227
MEM 96.535156 1601837901.4234
MEM 96.535156 1601837901.5244
MEM 96.535156 1601837901.6253
MEM 96.535156 1601837901.7260
MEM 96.535156 1601837901.8264
MEM 96.535156 1601837901.9270
MEM 96.535156 1601837902.0277
MEM 96.535156 1601837902.1286
MEM 96.535156 1601837902.2294
MEM 96.535156 1601837902.3302
MEM 96.535156 1601837902.4311
MEM 96.535156 1601837902.5320
MEM 96.535156 1601837902.6324
